filepath,label,group_id,subject_ids,socofing_files,sha256,split
data/datasets/O-/cluster_7_1312.BMP,O-,SUBJECT_GROUP_0105,105,105__M_Right_middle_finger.BMP,20a6f3f7db9c05ea97c4dbaa9cfc1af00e082fb8fd94db1d65dab1c497c41431,train
data/datasets/O-/cluster_7_1313.BMP,O-,SUBJECT_GROUP_0537,545,545__M_Right_ring_finger.BMP,ece66f95c7d9a7d484a53fc3d93b38a025b934c15eadb82947828d3c763226aa,validation
data/datasets/O-/cluster_7_1321.BMP,O-,SUBJECT_GROUP_0432,439,439__M_Right_middle_finger.BMP,9bb5b4035fed8f859c7344ab50986e446fc7b807f7dcd08e883a4ae3b91fa13c,train
data/datasets/O-/cluster_7_1334.BMP,O-,SUBJECT_GROUP_0470,477,477__M_Right_ring_finger.BMP,28c651134a26cd0d726feed3e5c424021361bcd2b9c96024dd0832e70015172b,train
data/datasets/O-/cluster_7_1335.BMP,O-,SUBJECT_GROUP_0271,276,276__M_Right_ring_finger.BMP,bc83625737889580858cc5d3fac61df06e71b7c4cfcb87c2f5af8cf2056d058e,train
data/datasets/O-/cluster_7_1338.BMP,O-,SUBJECT_GROUP_0395,401,401__M_Right_little_finger.BMP,6fb0229c3693f460693e6ac1916d31411dd71f94dff22d0811f36ad40bb9487e,train
data/datasets/O-/cluster_7_1343.BMP,O-,SUBJECT_GROUP_0557,567,567__M_Right_middle_finger.BMP,0b30d0a6b714022a76003f29440d2a1ce9f2a494702f5e91512e72bd0f8d70ea,test
data/datasets/O-/cluster_7_1346.BMP,O-,SUBJECT_GROUP_0089,89,89__M_Left_index_finger.BMP,04f695a6d0017386a0011cdaae716fc3b746f1a495330276a450ff96045ef278,validation
data/datasets/O-/cluster_7_1352.BMP,O-,SUBJECT_GROUP_0405,411,411__M_Right_middle_finger.BMP,2b6618fd2ba8dd079d1d0b69cb5bb0843490182f9bc33972ecce501731676a60,train
data/datasets/O-/cluster_7_1357.BMP,O-,SUBJECT_GROUP_0345,350,350__M_Left_middle_finger.BMP,de9bd75e6bb03a05e347e006dc1ffd3306fc25c3246457b51c6820910dbc67fc,train
data/datasets/O-/cluster_7_1358.BMP,O-,SUBJECT_GROUP_0357,362,362__M_Left_ring_finger.BMP,f759536145a371c67d21b1c10b192761135ad97b75d4e670127eda64f53b1aab,train
data/datasets/O-/cluster_7_1380.BMP,O-,SUBJECT_GROUP_0499,506,506__M_Right_little_finger.BMP,4e1940fdb5ff96e9a6657f3f3b82d7f3961247ff3286be9a7991c1e45440091c,test
data/datasets/O-/cluster_7_1392.BMP,O-,SUBJECT_GROUP_0493,500,500__M_Left_ring_finger.BMP,b6b8717d44a258af2076217c838159a4cb663a0db8e4d4d754f4a01f3cfba206,validation
data/datasets/O-/cluster_7_1406.BMP,O-,SUBJECT_GROUP_0148,148,148__M_Left_index_finger.BMP,f2e00df695cf287d340c4503df86615608033b95076d13c52d9dee89cddb13ac,train
data/datasets/O-/cluster_7_1408.BMP,O-,SUBJECT_GROUP_0546,556,556__F_Right_middle_finger.BMP,3b090072b747fb7240d9d6f95470d92a7bdceb355af41def719acf73d0921b0d,train
data/datasets/O-/cluster_7_141.BMP,O-,SUBJECT_GROUP_0467,474,474__M_Right_little_finger.BMP,3b1b3e53c79404ccc03f56fb7af6ce828f5c7afa41ef6e06d5182dc54d418017,train
data/datasets/O-/cluster_7_1418.BMP,O-,SUBJECT_GROUP_0381,387,387__F_Left_little_finger.BMP,279048d46e3fdc6ea76260f3405799e8c5b28ada355f422366e6addc7da36e10,validation
data/datasets/O-/cluster_7_1441.BMP,O-,SUBJECT_GROUP_0524,532,532__M_Right_little_finger.BMP,9bb041fa800e9071b3251e658c1b7aef4efd56f7e718f75f7f9784705fd340dd,test
data/datasets/O-/cluster_7_1443.BMP,O-,SUBJECT_GROUP_0435,442,442__F_Right_middle_finger.BMP,9cc1b891b756bfcbb21864b686fb25117243bc3a9745261449a068524caea41b,validation
data/datasets/O-/cluster_7_1453.BMP,O-,SUBJECT_GROUP_0564,574,574__F_Right_middle_finger.BMP,0191c7a4f5cbb02a3be5a55e227c17c913ee9ba0ea121ef14cf316be2d716b46,train
data/datasets/O-/cluster_7_1468.BMP,O-,SUBJECT_GROUP_0092,92;204;418,204__F_Left_little_finger.BMP;418__F_Left_little_finger.BMP;92__F_Left_little_finger.BMP,f8d2daa39625039730a97bde175c91ab53e48e0728c24f9baf428717f662f8fa,validation
data/datasets/O-/cluster_7_1477.BMP,O-,SUBJECT_GROUP_0461,468,468__F_Left_index_finger.BMP,312d071971b839982b220017e7fdee597721905fa461a4d53271146a1cdc1f40,train
data/datasets/O-/cluster_7_148.BMP,O-,SUBJECT_GROUP_0445,452,452__F_Right_index_finger.BMP,e4ef68ed91470e1dd44d99cdae56cfaf62ee3a0e4440acb2e8bbfe99b973c57a,train
data/datasets/O-/cluster_7_1487.BMP,O-,SUBJECT_GROUP_0411,417,417__M_Left_index_finger.BMP,2e1db7556a81f3c3c2fa3c8f98422406fd109b5cd036be725ac15823c964b12b,train
data/datasets/O-/cluster_7_1489.BMP,O-,SUBJECT_GROUP_0467,474,474__M_Left_ring_finger.BMP,456d8af2401cdb2e19ed4e38099c3012c58e70b224faac54fdf6a1086e2deddd,train
data/datasets/O-/cluster_7_1493.BMP,O-,SUBJECT_GROUP_0467,474,474__M_Left_index_finger.BMP,581575a3b15f2c1395a5e5c9f9fa03ed36f6a086c5af3121c5ff6ce593e286df,train
data/datasets/O-/cluster_7_1497.BMP,O-,SUBJECT_GROUP_0362,367,367__M_Left_index_finger.BMP,45dbe1bc34335c67d840a5774a0f0167ece18fee6fe64aa507d80afe777f0b97,train
data/datasets/O-/cluster_7_1498.BMP,O-,SUBJECT_GROUP_0538,546,546__M_Right_index_finger.BMP,769fac8285b88bfaeb86aef16d93dd5447a64adea7de5929315450a95f97c726,test
data/datasets/O-/cluster_7_1499.BMP,O-,SUBJECT_GROUP_0184,184,184__M_Right_ring_finger.BMP,d16796441624bab1986230a4c7c7a5fe51d0ab3b9b1a40f0cb32481b89ffef1e,train
data/datasets/O-/cluster_7_1504.BMP,O-,SUBJECT_GROUP_0307,312,312__M_Left_index_finger.BMP,9810eecba7787cc07ee46972aaf227994dcab84a1b30e2aa3192cc7c88722508,validation
data/datasets/O-/cluster_7_1508.BMP,O-,SUBJECT_GROUP_0358,376,376__F_Left_index_finger.BMP,947be67afe5defdb39366398655c9bec461f37e7f8c49f7c6f1e503326cce88e,test
data/datasets/O-/cluster_7_1520.BMP,O-,SUBJECT_GROUP_0282,287,287__M_Right_little_finger.BMP,48f510a9020bdb128fa9e4650ab518e92bf0f735fcca1fbf1f6777cfffe742af,train
data/datasets/O-/cluster_7_1523.BMP,O-,SUBJECT_GROUP_0187,187,187__M_Right_ring_finger.BMP,bf632ee87476c8048df8c7bcb52f42e4ef4b24535be124d9123c07775f57f0a7,train
data/datasets/O-/cluster_7_1541.BMP,O-,SUBJECT_GROUP_0330,335,335__M_Right_index_finger.BMP,207f148d280efd51387bb3994235802b989479fdb7e02471a89a0cf540f63d60,train
data/datasets/O-/cluster_7_1546.BMP,O-,SUBJECT_GROUP_0271,276,276__M_Left_index_finger.BMP,f26df0c10b9f7155dcd3d3be23fe10488d61dbbd390d1164629ffe007798a887,train
data/datasets/O-/cluster_7_1547.BMP,O-,SUBJECT_GROUP_0371,377,377__M_Right_little_finger.BMP,c8347dd330cc9309b90ab763f06a77d3f99b8c2778fdb604e643a21f42d0e57c,test
data/datasets/O-/cluster_7_1552.BMP,O-,SUBJECT_GROUP_0515,523,523__F_Right_ring_finger.BMP,5dacc93095ca9b21b85a6cb2c666ecc5d12bdae9263f5f21eb14d258f934738f,train
data/datasets/O-/cluster_7_1568.BMP,O-,SUBJECT_GROUP_0205,207,207__M_Right_little_finger.BMP,ea194573a78a73e9da469f9fefd832850b1fd52de54614ce426091b3d80f2cf7,validation
data/datasets/O-/cluster_7_1574.BMP,O-,SUBJECT_GROUP_0304,309,309__M_Right_middle_finger.BMP,6d0c941f49378485884c8c3c23a70b6234b666a6e20aba6e3363be5ae1922003,validation
data/datasets/O-/cluster_7_1580.BMP,O-,SUBJECT_GROUP_0115,115,115__F_Left_thumb_finger.BMP,eaabd28a851efb1101ce34f7d9bd7b857ce81cb6fc448842a470aa36660e71a6,train
data/datasets/O-/cluster_7_1584.BMP,O-,SUBJECT_GROUP_0188,188,188__M_Right_little_finger.BMP,70291c1fde612ef9729ff8fcf195d3fb8db322efa45a5168e883c0f28833d060,train
data/datasets/O-/cluster_7_1586.BMP,O-,SUBJECT_GROUP_0292,577,577__M_Right_middle_finger.BMP,c0e7be263c12fff74831789af755d8ec599c96ced651c47f6bf819ce63fd916e,test
data/datasets/O-/cluster_7_1590.BMP,O-,SUBJECT_GROUP_0184,184,184__M_Left_index_finger.BMP,373936a9e1638380fc686e4ce5daa90aa091782cdb9de0cb0600b9107e42ed25,train
data/datasets/O-/cluster_7_1591.BMP,O-,SUBJECT_GROUP_0029,29,29__F_Left_little_finger.BMP,2f8f9f7eb1771050064c2656874c0ec8b25838fccacbe86402e61e7e5ec5733d,train
data/datasets/O-/cluster_7_1592.BMP,O-,SUBJECT_GROUP_0514,522,522__M_Right_little_finger.BMP,493fab857c763ed32e04dcdbc68b7c9a1fa7a23ee7ddd657a908b1fdd2bd8aec,train
data/datasets/O-/cluster_7_1594.BMP,O-,SUBJECT_GROUP_0537,545,545__M_Left_index_finger.BMP,03ea27f0557e1802047c65a7be7b3d91b43d2a21c3e69d167916b55acf1850cf,validation
data/datasets/O-/cluster_7_1596.BMP,O-,SUBJECT_GROUP_0209,211,211__M_Right_ring_finger.BMP,06a17f63f1762f45684808fc83eed05e250c245e74a5e25d35b4ab6bcb73d757,train
data/datasets/O-/cluster_7_1610.BMP,O-,SUBJECT_GROUP_0446,453,453__F_Right_ring_finger.BMP,da612901bdb013314d9d468f6cfd58279dceca512c12779f8f0e6f97b01daec1,train
data/datasets/O-/cluster_7_1628.BMP,O-,SUBJECT_GROUP_0157,157,157__M_Right_index_finger.BMP,782c677ca116bb779823528c5ab391723dd40807b0b4a5fe4f8ff32e29e6867f,train
data/datasets/O-/cluster_7_1635.BMP,O-,SUBJECT_GROUP_0047,47,47__F_Left_index_finger.BMP,21d0a4f703e2743d1645fceb76b042290d39b367574f11fb128fa4f1a0ef2da4,train
data/datasets/O-/cluster_7_1638.BMP,O-,SUBJECT_GROUP_0109,109,109__F_Left_ring_finger.BMP,48c9cc405e9d5a4e3386877ecc9b6b9f47693f54fd6d97bb5a2d0724f83b181c,train
data/datasets/O-/cluster_7_1641.BMP,O-,SUBJECT_GROUP_0284,289,289__F_Right_little_finger.BMP,cb6615ea9720b00f9322f6e45d6b729ab3ff08ece9b2f7c87de566cb2acc2ef2,validation
data/datasets/O-/cluster_7_1643.BMP,O-,SUBJECT_GROUP_0094,94,94__M_Left_index_finger.BMP,da06b7856b9e7ed905d2fc08ea14a2f4d3cdc12d6a036a053d29d05725439716,train
data/datasets/O-/cluster_7_1657.BMP,O-,SUBJECT_GROUP_0542,550,550__F_Right_little_finger.BMP,a480e3f5c28b515dcb8092afde923f46121390b61e63d665346916b6429aa204,train
data/datasets/O-/cluster_7_1662.BMP,O-,SUBJECT_GROUP_0019,19,19__M_Right_little_finger.BMP,399aa3a682210b109a3ec4c7ff276699a5fbc2e06f64d0b536352a80de2c94a2,train
data/datasets/O-/cluster_7_1678.BMP,O-,SUBJECT_GROUP_0536,544,544__M_Right_little_finger.BMP,c184345e423343fe6ae17585524d25db50a4c36375e6cc997c0c910f8b766ebb,train
data/datasets/O-/cluster_7_1683.BMP,O-,SUBJECT_GROUP_0569,580,580__M_Right_little_finger.BMP,64f336cd5f4086eb8078992faa5b8daba05ed070d1055b6cda3c7c91585cfb8e,test
data/datasets/O-/cluster_7_170.BMP,O-,SUBJECT_GROUP_0499,506,506__M_Right_ring_finger.BMP,ceec9ef1f80c761c7f1d3efcaaf9dcbe31ab63f18fc14b16b832b7602f5be1fc,test
data/datasets/O-/cluster_7_1707.BMP,O-,SUBJECT_GROUP_0258,263,263__F_Left_little_finger.BMP,e006e428607462ab5cc8ad6e5f445a919d07f54352a223ae7c4c021bc2566768,train
data/datasets/O-/cluster_7_1725.BMP,O-,SUBJECT_GROUP_0395,401,401__M_Left_little_finger.BMP,af37302bbda65b1e5f8e18b7e837b58e2cd424c24e8e4ced7b28f60de7ef0fed,train
data/datasets/O-/cluster_7_1728.BMP,O-,SUBJECT_GROUP_0445,452,452__F_Right_little_finger.BMP,f051e5be6f35e27dfb43367af6693d04d2ac0ceb83f857824c277f3e506ec764,train
data/datasets/O-/cluster_7_173.BMP,O-,SUBJECT_GROUP_0272,277,277__M_Right_middle_finger.BMP,b065c9dafd40b7bd14eea3093db6165ffd29ae9e173e93108ddd22f08a86e6a1,train
data/datasets/O-/cluster_7_1742.BMP,O-,SUBJECT_GROUP_0261,266,266__M_Left_little_finger.BMP,cc696623d892bd639a19643222c1e98ea7b0347bf484abe15e2f0d9c8d1ce435,train
data/datasets/O-/cluster_7_1743.BMP,O-,SUBJECT_GROUP_0272,277,277__M_Left_thumb_finger.BMP,a96627a08691daa8640a4467d394ee08331208632ba6ee8965fe7a4479eb48d5,train
data/datasets/O-/cluster_7_1748.BMP,O-,SUBJECT_GROUP_0555,565,565__M_Right_middle_finger.BMP,b6bcce0f33c43cbaab6c6cf0eebb2dbc431889f3f0b70cf684e4154bc9932140,train
data/datasets/O-/cluster_7_1749.BMP,O-,SUBJECT_GROUP_0382,388,388__F_Right_middle_finger.BMP,0168867ea05c62e1ad40c7754d85de4b0d95743d9cae366aad348a7c9c327075,train
data/datasets/O-/cluster_7_1759.BMP,O-,SUBJECT_GROUP_0495,502,502__F_Left_thumb_finger.BMP,81a3fc4a582fc62488cd86ffed4cac6b982675951159cd9bb944f61d95e6bc43,train
data/datasets/O-/cluster_7_1765.BMP,O-,SUBJECT_GROUP_0469,476,476__M_Right_middle_finger.BMP,07d22e4c0f06b29e84858a4951f53fe1333a43d4977b3a0f4a25358bf24c2509,validation
data/datasets/O-/cluster_7_1770.BMP,O-,SUBJECT_GROUP_0408,414,414__M_Right_little_finger.BMP,ec55efa689b3546e4addd5a9ca67e4d5009bce11435b046dac90dab51814eaa7,train
data/datasets/O-/cluster_7_1775.BMP,O-,SUBJECT_GROUP_0442,449,449__F_Right_little_finger.BMP,7caa4ff2cdbce67d564570b8bbca59b22b9141ac1c5fc561265edf5d1c70b576,train
data/datasets/O-/cluster_7_1780.BMP,O-,SUBJECT_GROUP_0328,333,333__M_Right_ring_finger.BMP,e7f4102f51e7d3cbc7b48c57b341b6b51ceff8f6bf55ba3c6219fe1a93bf9a8f,train
data/datasets/O-/cluster_7_1795.BMP,O-,SUBJECT_GROUP_0554,564,564__M_Right_ring_finger.BMP,af6618111eff6dcc645d9d5827f641c3a739fca760bb3403b77ba65149682385,train
data/datasets/O-/cluster_7_1805.BMP,O-,SUBJECT_GROUP_0383,389,389__F_Right_ring_finger.BMP,954015c2ae7c0c64d32c4bea3c60c9ef6e1234e99123781279205defe2d3b285,train
data/datasets/O-/cluster_7_1819.BMP,O-,SUBJECT_GROUP_0092,92;204;418,204__F_Left_little_finger.BMP;418__F_Left_little_finger.BMP;92__F_Left_little_finger.BMP,f8d2daa39625039730a97bde175c91ab53e48e0728c24f9baf428717f662f8fa,validation
data/datasets/O-/cluster_7_1821.BMP,O-,SUBJECT_GROUP_0486,493,493__M_Left_middle_finger.BMP,a6e10ffdc687082dfccafc4daaca2d07e53ff08305e9eba33039bc33130b42bd,train
data/datasets/O-/cluster_7_1822.BMP,O-,SUBJECT_GROUP_0291,296,296__M_Right_little_finger.BMP,cca75b0ddda1d4c44903ef20408f174ce4bc649fc517d916dd5370b9ea59a0b4,train
data/datasets/O-/cluster_7_1823.BMP,O-,SUBJECT_GROUP_0383,389,389__F_Left_ring_finger.BMP,18163e3b23a7475b2f454a8d119c3059967f4ef3757473e004e7eeadfa1a709b,train
data/datasets/O-/cluster_7_1841.BMP,O-,SUBJECT_GROUP_0557,567,567__M_Right_ring_finger.BMP,d2d958df83a4586f76a249a0a569910412e0d3a5062d91569b82fcbbecdce094,test
data/datasets/O-/cluster_7_1847.BMP,O-,SUBJECT_GROUP_0372,378,378__F_Right_little_finger.BMP,7229984853bd5730880f9315ed4b4f172838cc1b68304875b8e44f9b3722bb01,train
data/datasets/O-/cluster_7_1849.BMP,O-,SUBJECT_GROUP_0179,179,179__M_Right_middle_finger.BMP,8e3f641aa9a7c65cb15249554f5bf11d461c6c8e5405f68a050a842e2e58fa13,train
data/datasets/O-/cluster_7_1850.BMP,O-,SUBJECT_GROUP_0119,119,119__F_Left_ring_finger.BMP,6341855d379e064daeafe0b21ed5b750a47953391ac8f8215c19e519662f7134,test
data/datasets/O-/cluster_7_1852.BMP,O-,SUBJECT_GROUP_0564,574,574__F_Left_index_finger.BMP,9a69feb72dfd114c1e00ebfdb71941451b65fb31b2b0946e75497e1d3ea7a8fc,train
data/datasets/O-/cluster_7_1857.BMP,O-,SUBJECT_GROUP_0551,561,561__M_Right_ring_finger.BMP,1be6f619b8ca818f6eafddedc7b9b709fe5f82edb6f1f4e77e84a9b25d80728d,train
data/datasets/O-/cluster_7_1864.BMP,O-,SUBJECT_GROUP_0487,494,494__F_Right_ring_finger.BMP,ba94ab2b8dfd49afb48278c605515ee41c9a590e4a10e82f84e9e6ad2af2e83f,train
data/datasets/O-/cluster_7_1873.BMP,O-,SUBJECT_GROUP_0064,260,260__M_Right_ring_finger.BMP,5db80fe9050556661aaca270da5b2d027077e36d87b6e27e3b29e30f3a132d60,validation
data/datasets/O-/cluster_7_188.BMP,O-,SUBJECT_GROUP_0508,516,516__M_Right_little_finger.BMP,bbf08f9d196702c1ab4483030aca0858810d15c26b60bea947fb24181ae4c70f,train
data/datasets/O-/cluster_7_1887.BMP,O-,SUBJECT_GROUP_0076,76,76__F_Right_index_finger.BMP,c0535c9492dda080ed924c7c61e0841d7d382fd9e505394220095ab3379f76de,train
data/datasets/O-/cluster_7_189.BMP,O-,SUBJECT_GROUP_0092,92,92__F_Right_little_finger.BMP,72dbbdbf113a019b585bb5ac4e33b04f68b879ba5eff9a15e1e8feee1d25bbde,validation
data/datasets/O-/cluster_7_1895.BMP,O-,SUBJECT_GROUP_0303,308,308__M_Right_little_finger.BMP,4c6573864df943f1871d8ced6e1ff99cd8d4bb4d3b49507a12a9e4a767d6c74f,train
data/datasets/O-/cluster_7_1902.BMP,O-,SUBJECT_GROUP_0276,281,281__M_Left_little_finger.BMP,14bb61e37b266e13a3d039316593595a7d5724a7610e1f541c48f4bad20182f1,train
data/datasets/O-/cluster_7_1903.BMP,O-,SUBJECT_GROUP_0153,153,153__M_Right_ring_finger.BMP,c4af036c210af026a5b4278c5d3536184f1c27df79ee9c357e8004dac969332e,test
data/datasets/O-/cluster_7_1921.BMP,O-,SUBJECT_GROUP_0489,496,496__M_Left_index_finger.BMP,26de6c1653fde5faf74fa75b2ceea423a6b89e8ba7366ee6dfc468a5f0758302,train
data/datasets/O-/cluster_7_1923.BMP,O-,SUBJECT_GROUP_0562,572,572__F_Right_little_finger.BMP,ebdb8475a68487739a064e29e34be0a93c703b780046d4892f94575997c1a1c8,validation
data/datasets/O-/cluster_7_1927.BMP,O-,SUBJECT_GROUP_0301,306,306__M_Right_index_finger.BMP,c816a020569cc85ba3b3844498af31382ba420923fba3e9cfc2564d9f5377b23,train
data/datasets/O-/cluster_7_1932.BMP,O-,SUBJECT_GROUP_0278,283,283__M_Left_little_finger.BMP,c396a44a60dae74040e4a1afd8ee297c8e9e1b347893637b7c63772a36a34c59,validation
data/datasets/O-/cluster_7_1944.BMP,O-,SUBJECT_GROUP_0428,435,435__F_Right_little_finger.BMP,341ff59f1df68fed0078d5a0d13eff956f09a457b29878c4e301a30af9faac25,test
data/datasets/O-/cluster_7_1945.BMP,O-,SUBJECT_GROUP_0090,90,90__M_Right_ring_finger.BMP,61b3535bb7bc29ac0b0eea32fae7bde6cb271b601e48d278e3e16af5aa5608cb,train
data/datasets/O-/cluster_7_1946.BMP,O-,SUBJECT_GROUP_0517,525,525__M_Left_index_finger.BMP,3a9e8944dfa99aebd7ce3bcbbf03d66326579511a95fed2507a1c7b48f40648e,train
data/datasets/O-/cluster_7_1952.BMP,O-,SUBJECT_GROUP_0301,306,306__M_Right_thumb_finger.BMP,0dcd23d7cc480ad80cf769b973ec3c0c644f7f8ef3452470721c1375640f19ff,train
data/datasets/O-/cluster_7_1957.BMP,O-,SUBJECT_GROUP_0335,340,340__M_Right_middle_finger.BMP,e1d7456d8a224d382a31d1c55f97b2b35082d6e744c561673e9dcd39517663bb,validation
data/datasets/O-/cluster_7_1961.BMP,O-,SUBJECT_GROUP_0473,480,480__M_Left_ring_finger.BMP,8c1f23e78b8339c8fdf01b06c53379e04d8708821bcb588140ffb6fb6cfeb681,validation
data/datasets/O-/cluster_7_1962.BMP,O-,SUBJECT_GROUP_0487,494,494__F_Left_index_finger.BMP,17ea5a851908db2925d26545ca8787abf70193b4a64b90b56d40409c01f36e86,train
data/datasets/O-/cluster_7_1963.BMP,O-,SUBJECT_GROUP_0217,220,220__F_Left_index_finger.BMP,71c263e944203090f8f78fc1653f03f6a57201f5e509d88eee0ca5134f89cce9,validation
data/datasets/O-/cluster_7_1964.BMP,O-,SUBJECT_GROUP_0200,200,200__M_Left_little_finger.BMP,8c810cf24307260c0d597f4286ba836175816c39e27960a7347c96898d71637b,train
data/datasets/O-/cluster_7_1975.BMP,O-,SUBJECT_GROUP_0072,72,72__M_Left_ring_finger.BMP,5ccb1acfeb1671ea7470d341f2381b8405092ce1c5757415fce7c6fb26174e7d,train
data/datasets/O-/cluster_7_1978.BMP,O-,SUBJECT_GROUP_0563,573,573__F_Right_little_finger.BMP,6671855d602f343c4944723a1ea03a491c2b364871af8e63d0e229fcf12902a2,test
data/datasets/O-/cluster_7_2.BMP,O-,SUBJECT_GROUP_0223,226,226__M_Left_little_finger.BMP,909b97dfc7737f3b3b3841e099aa356fbccd2caf3f063282b5e6d668ba32df5d,validation
data/datasets/O-/cluster_7_2010.BMP,O-,SUBJECT_GROUP_0301,306,306__M_Right_little_finger.BMP,c801693d04c72842a62b3ce582c34fe1331f165bb4a1c0c7d4c54a46132410cb,train
data/datasets/O-/cluster_7_2022.BMP,O-,SUBJECT_GROUP_0559,569,569__M_Right_index_finger.BMP,0936896ed4e43a39a49a9c493747c2dafe4e6c081a3ef845a2e0c4272d5fe292,train
data/datasets/O-/cluster_7_2023.BMP,O-,SUBJECT_GROUP_0174,174,174__F_Right_index_finger.BMP,f6a802d96ef4133742d777b9791cdc47fe917cd47382d92f3abb54354aa76ce4,train
data/datasets/O-/cluster_7_203.BMP,O-,SUBJECT_GROUP_0147,147,147__M_Left_middle_finger.BMP,9a82f3a9d2a9f23b614be5d33caacd5a011407472ca2c3ca49d08fc04841ebe0,train
data/datasets/O-/cluster_7_2047.BMP,O-,SUBJECT_GROUP_0383,389,389__F_Left_index_finger.BMP,99151599ef8be49c8b14aa5a60a7b70f176d29422c59b33ff8a4b161b632ab18,train
data/datasets/O-/cluster_7_2050.BMP,O-,SUBJECT_GROUP_0261,266,266__M_Right_little_finger.BMP,54f5521f8888038430786901e3bf914defa463dbe55a43423df410c297688262,train
data/datasets/O-/cluster_7_2058.BMP,O-,SUBJECT_GROUP_0295,300,300__F_Right_little_finger.BMP,0b02833fe316edfc9605f2be1fb73c2fc0ab2e21e45a316defb319fce3f3e399,test
data/datasets/O-/cluster_7_2060.BMP,O-,SUBJECT_GROUP_0112,112,112__M_Left_index_finger.BMP,ef9c9288fd76c1f2e356c2fc4f506e6f56c455f2842062bfaf653869bfc8de2a,train
data/datasets/O-/cluster_7_2061.BMP,O-,SUBJECT_GROUP_0094,94,94__M_Left_little_finger.BMP,a4212a1243395be10f13bddc4fed8402a14089238e863f3fa28f515830c17b76,train
data/datasets/O-/cluster_7_2071.BMP,O-,SUBJECT_GROUP_0458,465,465__F_Left_index_finger.BMP,ebe045d711ca1e15501199effe71315928141f4077173448a5f1c29a186eed34,train
data/datasets/O-/cluster_7_21.BMP,O-,SUBJECT_GROUP_0118,118,118__F_Right_index_finger.BMP,35e485979124e508716387c3fc27eda7c958dc553fd7e9752cdc2b120758b9e8,train
data/datasets/O-/cluster_7_2105.BMP,O-,SUBJECT_GROUP_0223,226,226__M_Left_middle_finger.BMP,b595d1e2b9e5fb62ce8a58d2ddc74a289016189e16c998beeaad282945db70c3,validation
data/datasets/O-/cluster_7_2134.BMP,O-,SUBJECT_GROUP_0006,6,6__M_Left_middle_finger.BMP,ecd0d4a1e627e916c65f5da1a50c806a2bbdb9e7e481066204aa48681dfc9b79,train
data/datasets/O-/cluster_7_2139.BMP,O-,SUBJECT_GROUP_0225,228,228__M_Left_index_finger.BMP,c6e93c4057c65a36e49a8f1888bf683216fc0e264c4544884a885564d34b69bc,train
data/datasets/O-/cluster_7_2151.BMP,O-,SUBJECT_GROUP_0368,373,373__M_Left_little_finger.BMP,d4d7168eeaaade9f075fce28550a2e770b618671fad2ce4a1773b2d7c0316149,validation
data/datasets/O-/cluster_7_2153.BMP,O-,SUBJECT_GROUP_0074,74,74__F_Right_little_finger.BMP,8e13543441810a8da4ee9e189ba72e2ed6c2000e359e54cd9d184472b0a1937d,test
data/datasets/O-/cluster_7_2157.BMP,O-,SUBJECT_GROUP_0343,348,348__F_Left_little_finger.BMP,8ba3c7fb22e495c362f2b2226cbbae6fa7ca92c8cb8955f7c4e79c9661db7af2,train
data/datasets/O-/cluster_7_2159.BMP,O-,SUBJECT_GROUP_0112,112,112__M_Right_little_finger.BMP,d70362cb7c55dacc3ed72088f62e95986bd8f0cd1c277ce7cc77d51c2d00bd94,train
data/datasets/O-/cluster_7_2172.BMP,O-,SUBJECT_GROUP_0212,214,214__M_Right_little_finger.BMP,9a108d585eeb2201dd075a51c7bd8461e0bb0e95ef6a9de4d45c9b665c9f97ba,train
data/datasets/O-/cluster_7_2196.BMP,O-,SUBJECT_GROUP_0548,558,558__M_Left_index_finger.BMP,f999cc591ae48ad4a886eabc6ef48c1eb18acb7e042f7f91a7baa488bc1deaeb,train
data/datasets/O-/cluster_7_2200.BMP,O-,SUBJECT_GROUP_0066,66,66__F_Right_little_finger.BMP,a5f2fac7b8980be299bff9a6b098bc1b301addfd57f03f1a89eeb0739fce1c1a,train
data/datasets/O-/cluster_7_2203.BMP,O-,SUBJECT_GROUP_0440,447,447__M_Right_ring_finger.BMP,263f6768523f6133d1e36250116699d901b711017289962aec99c738d9bb0cbe,train
data/datasets/O-/cluster_7_2204.BMP,O-,SUBJECT_GROUP_0381,387,387__F_Left_index_finger.BMP,66e4900834b9c9fcae892b1b2f8c1dcc4500b7904868fce9b027f01de255a5a2,validation
data/datasets/O-/cluster_7_2219.BMP,O-,SUBJECT_GROUP_0240,243,243__M_Left_index_finger.BMP,8b015382b747bfa5202bb88d5603ffa3d8942055333105430516b6f982e9af6c,test
data/datasets/O-/cluster_7_2224.BMP,O-,SUBJECT_GROUP_0122,122,122__M_Right_ring_finger.BMP,62f409e668074aff149b672db56438eb024e44f17c6911089f692bceec6caab5,test
data/datasets/O-/cluster_7_2238.BMP,O-,SUBJECT_GROUP_0006,6,6__M_Left_index_finger.BMP,24e84862450b016d7c5edbaef7c85c0d6795eacc65b91a16c6e027f2ee90cba2,train
data/datasets/O-/cluster_7_2241.BMP,O-,SUBJECT_GROUP_0051,51,51__M_Right_little_finger.BMP,7852fb34782020faa1b364380b96028d5cf5dc8f7ca52df77f571895368966e2,train
